"Year","CO2conc","AbsTemp","TempAnomaly","constant"
2099.0,926.66527,9.61884873222172,1.41884873222172,0.0
2100.0,935.87437,9.636751066197235,1.4367510661972362,0.0
2101.0,945.13213,9.654667479107008,1.4546674791070087,0.0
2102.0,954.4662,9.672594039410228,1.4725940394102288,0.0
2103.0,963.83906,9.690528803977367,1.4905288039773674,0.0
2104.0,973.2408,9.708468434956146,1.5084684349561455,0.0
2105.0,982.68037,9.726409930006888,1.526409930006888,0.0
2106.0,992.14288,9.74435000373748,1.5443500037374802,0.0
2107.0,1001.6311,9.76228560060507,1.5622856006050712,0.0
2108.0,1011.1191,9.780213151791076,1.580213151791077,0.0
2109.0,1020.6085,9.798129009666956,1.5981290096669565,0.0
2110.0,1030.1004,9.816029531103116,1.616029531103116,0.0
2111.0,1039.5892,9.833911334268644,1.6339113342686442,0.0
2112.0,1049.1233,9.851772615419044,1.651772615419045,0.0
2113.0,1058.7002,9.86961179378582,1.669611793785821,0.0
2114.0,1068.3216,9.887427614705674,1.6874276147056742,0.0
2115.0,1077.9995,9.905219226051592,1.7052192260515926,0.0
2116.0,1087.6999,9.922984920710011,1.7229849207100114,0.0
2117.0,1097.4303,9.940723186004346,1.7407231860043468,0.0
2118.0,1107.1765,9.958432226811553,1.7584322268115544,0.0
2119.0,1116.9122,9.976109706901953,1.7761097069019542,0.0
2120.0,1126.6592,9.993753590302246,1.7937535903022463,0.0
2121.0,1136.4015,10.011361356928223,1.8113613569282234,0.0
2122.0,1146.1344,10.028930709921795,1.8289307099217966,0.0
2123.0,1155.9064,10.046460762484696,1.8464607624846956,0.0
2124.0,1165.7401,10.063951362416066,1.8639513624160675,0.0
2125.0,1175.6176,10.08140217227825,1.8814021722782492,0.0
2126.0,1185.5295,10.098812701398487,1.8988127013984881,0.0
2127.0,1195.4833,10.116182546393556,1.9161825463935576,0.0
2128.0,1205.4772,10.133511209349905,1.9335112093499056,0.0
2129.0,1215.4661,10.150797224391042,1.9507972243910428,0.0
2130.0,1225.453,10.168039232979183,1.9680392329791845,0.0
2131.0,1235.4493,10.185235861987296,1.985235861987297,0.0
2132.0,1245.419,10.202384826715612,2.002384826715612,0.0
2133.0,1255.397,10.219484874193647,2.019484874193647,0.0
2134.0,1265.4211,10.236535800748314,2.036535800748314,0.0
2135.0,1275.4843,10.253537461319718,2.0535374613197184,0.0
2136.0,1285.5943,10.270490075948498,2.0704900759484985,0.0
2137.0,1295.7632,10.287394143008381,2.087394143008381,0.0
2138.0,1305.9625,10.304249474100455,2.104249474100455,0.0
2139.0,1316.1708,10.321055394613465,2.1210553946134656,0.0
2140.0,1326.3936,10.337811323927962,2.137811323927962,0.0
2141.0,1336.6283,10.354516635368206,2.154516635368208,0.0
2142.0,1346.8594,10.371170120666179,2.17117012066618,0.0
2143.0,1357.0727,10.387770117096338,2.1877701170963393,0.0
2144.0,1367.2797,10.404315473469165,2.204315473469166,0.0
2145.0,1377.5097,10.420805846609685,2.220805846609685,0.0
2146.0,1387.793,10.43724167738326,2.2372416773832615,0.0
2147.0,1398.1376,10.453623737490801,2.253623737490803,0.0
2148.0,1408.5226,10.469952435197618,2.2699524351976184,0.0
2149.0,1418.9467,10.486228037870497,2.2862280378704978,0.0
2150.0,1429.3969,10.502450479417725,2.3024504794177263,0.0
2151.0,1439.8354,10.518618980651826,2.318618980651827,0.0
2152.0,1450.2111,10.53473186541103,2.3347318654110314,0.0
2153.0,1460.4793,10.550786433373212,2.350786433373213,0.0
2154.0,1470.5915,10.566778988935559,2.366778988935559,0.0
2155.0,1480.5564,10.582706337792313,2.382706337792314,0.0
2156.0,1490.4552,10.598567041643005,2.398567041643005,0.0
2157.0,1500.2994,10.614360112752728,2.4143601127527274,0.0
2158.0,1510.0573,10.63008425448349,2.4300842544834906,0.0
2159.0,1519.7332,10.645738339272388,2.445738339272388,0.0
2160.0,1529.3276,10.661321185306159,2.46132118530616,0.0
2161.0,1538.8274,10.676831342731372,2.476831342731373,0.0
2162.0,1548.2214,10.69226718908536,2.4922671890853603,0.0
2163.0,1557.5025,10.707627015556927,2.507627015556927,0.0
2164.0,1566.6838,10.722909084412809,2.5229090844128095,0.0
2165.0,1575.7093,10.738110564575123,2.538110564575125,0.0
2166.0,1584.5792,10.753228942999845,2.5532289429998456,0.0
2167.0,1593.389,10.768263584372932,2.5682635843729322,0.0
2168.0,1602.1444,10.78321417293904,2.583214172939041,0.0
2169.0,1610.8232,10.798080256265385,2.5980802562653853,0.0
2170.0,1619.4189,10.812861347311381,2.612861347311382,0.0
2171.0,1627.9283,10.827556813164705,2.6275568131647047,0.0
2172.0,1636.3423,10.842165823760181,2.6421658237601826,0.0
2173.0,1644.6544,10.856687431954498,2.6566874319544995,0.0
2174.0,1652.8621,10.871120659630582,2.671120659630583,0.0
2175.0,1660.9472,10.88546396485869,2.68546396485869,0.0
2176.0,1668.8714,10.899715047786133,2.6997150477861336,0.0
2177.0,1676.6491,10.913872112188596,2.713872112188596,0.0
2178.0,1684.3479,10.927934702195097,2.7279347021950975,0.0
2179.0,1691.9855,10.941902854895043,2.7419028548950437,0.0
2180.0,1699.5543,10.95577671638988,2.7557767163898794,0.0
2181.0,1707.0542,10.969556464723425,2.7695564647234248,0.0
2182.0,1714.4671,10.983241903807016,2.783241903807018,0.0
2183.0,1721.7857,10.996832643794917,2.796832643794919,0.0
2184.0,1728.9986,11.010328098591042,2.8103280985910435,0.0
2185.0,1736.073,11.023727190687719,2.8237271906877197,0.0
2186.0,1743.0204,11.037028730739042,2.8370287307390423,0.0
2187.0,1749.8272,11.050231147811624,2.8502311478116247,0.0
2188.0,1756.4845,11.063333001257854,2.8633330012578555,0.0
2189.0,1763.0469,11.076333936360351,2.8763339363603517,0.0
2190.0,1769.542,11.089234231310087,2.8892342313100885,0.0
2191.0,1775.972,11.102034394305424,2.9020343943054234,0.0
2192.0,1782.3281,11.114734845523387,2.9147348455233866,0.0
2193.0,1788.5985,11.127335715497484,2.9273357154974837,0.0
2194.0,1794.7605,11.139836714859593,2.939836714859594,0.0
2195.0,1800.7999,11.152237311782907,2.952237311782907,0.0
2196.0,1806.7334,11.164537215392144,2.964537215392146,0.0
2197.0,1812.5201,11.176735241076338,2.9767352410763386,0.0
2198.0,1818.1423,11.18882976365505,2.988829763655051,0.0
2199.0,1823.6498,11.200820127647567,3.0008201276475686,0.0
2200.0,1829.0556,11.212706125708078,3.0127061257080783,0.0
2201.0,1834.3733,11.22448795890733,3.0244879589073306,0.0
2202.0,1839.6122,11.23616615763115,3.03616615763115,0.0
2203.0,1844.7812,11.247741414035287,3.047741414035288,0.0
2204.0,1849.8682,11.259214123490015,3.059214123490015,0.0
2205.0,1854.849,11.270584231181298,3.0705842311812988,0.0
2206.0,1859.7106,11.281851480867788,3.0818514808677886,0.0
2207.0,1864.4469,11.293015486297964,3.093015486297965,0.0
2208.0,1869.0362,11.304075279479056,3.104075279479057,0.0
2209.0,1873.4672,11.315029533739583,3.1150295337395835,0.0
2210.0,1877.784,11.325877776469817,3.125877776469818,0.0
2211.0,1881.9947,11.336619902976528,3.1366199029765287,0.0
2212.0,1886.1097,11.347256172088871,3.1472561720888717,0.0
2213.0,1890.1554,11.357787394431924,3.1577873944319252,0.0
2214.0,1894.1313,11.368214402071187,3.1682144020711878,0.0
2215.0,1898.0123,11.378537547040011,3.178537547040011,0.0
2216.0,1901.7766,11.388756785296675,3.1887567852966763,0.0
2217.0,1905.4235,11.3988720156303,3.1988720156303008,0.0
2218.0,1908.9603,11.408883208329689,3.2088832083296897,0.0
2219.0,1912.3445,11.418789456021612,3.2187894560216126,0.0
2220.0,1915.5465,11.428589233128788,3.228589233128788,0.0
2221.0,1918.6217,11.438282026713232,3.2382820267132324,0.0
2222.0,1921.6126,11.447868151359438,3.2478681513594387,0.0
2223.0,1924.5227,11.457348158668744,3.257348158668744,0.0
2224.0,1927.352,11.466722805497536,3.266722805497536,0.0
2225.0,1930.1,11.475992845172739,3.275992845172739,0.0
2226.0,1932.7513,11.485158696536843,3.2851586965368424,0.0
2227.0,1935.2926,11.494220502335388,3.294220502335388,0.0
2228.0,1937.7127,11.503178191276596,3.3031781912765963,0.0
2229.0,1940.0103,11.512031652864334,3.3120316528643348,0.0
2230.0,1942.1583,11.520780097397193,3.3207800973971926,0.0
2231.0,1944.1572,11.529422542335851,3.329422542335852,0.0
2232.0,1946.0278,11.5379585168137,3.337958516813702,0.0
2233.0,1947.7762,11.546387876045117,3.346387876045118,0.0
2234.0,1949.4392,11.554711175167148,3.3547111751671483,0.0
2235.0,1951.0121,11.56292909045148,3.3629290904514804,0.0
2236.0,1952.5138,11.57104257587972,3.37104257587972,0.0
2237.0,1953.9433,11.579052424154128,3.3790524241541284,0.0
2238.0,1955.2718,11.58695892450765,3.3869589245076503,0.0
2239.0,1956.4604,11.594761805160179,3.3947618051601802,0.0
2240.0,1957.4929,11.602460543536923,3.402460543536924,0.0
2241.0,1958.428,11.610055095454278,3.410055095454279,0.0
2242.0,1959.1897,11.617544175467167,3.4175441754671674,0.0
2243.0,1959.7707,11.624926656394116,3.424926656394118,0.0
2244.0,1960.2847,11.632203172411916,3.4322031724119166,0.0
2245.0,1960.7288,11.639374489815669,3.439374489815669,0.0
2246.0,1961.0674,11.646441101520537,3.4464411015205387,0.0
2247.0,1961.3194,11.653403763053287,3.4534037630532883,0.0
2248.0,1961.4957,11.660263232171065,3.460263232171066,0.0
2249.0,1961.5683,11.667019783337814,3.467019783337815,0.0
2250.0,1961.5774,11.673674116792917,3.4736741167929166,0.0
2251.0,1961.5774,11.68022762701385,3.48022762701385,0.0
2252.0,1961.5774,11.686681841625374,3.486681841625375,0.0
2253.0,1961.5774,11.693038265106422,3.493038265106423,0.0
2254.0,1961.5774,11.699298379140787,3.499298379140788,0.0
2255.0,1961.5774,11.70546364296251,3.5054636429625115,0.0
2256.0,1961.5774,11.711535493696026,3.511535493696027,0.0
2257.0,1961.5774,11.717515346691155,3.5175153466911557,0.0
2258.0,1961.5774,11.723404595853024,3.523404595853025,0.0
2259.0,1961.5774,11.729204613966987,3.529204613966987,0.0
2260.0,1961.5774,11.734916753018616,3.5349167530186163,0.0
2261.0,1961.5774,11.740542344508857,3.5405423445088573,0.0
2262.0,1961.5774,11.746082699764397,3.5460826997643977,0.0
2263.0,1961.5774,11.751539110243339,3.551539110243339,0.0
2264.0,1961.5774,11.756912847836235,3.5569128478362355,0.0
2265.0,1961.5774,11.762205165162573,3.562205165162573,0.0
2266.0,1961.5774,11.767417295862753,3.567417295862754,0.0
2267.0,1961.5774,11.772550454885659,3.57255045488566,0.0
2268.0,1961.5774,11.777605838771855,3.577605838771855,0.0
2269.0,1961.5774,11.7825846259325,3.582584625932501,0.0
2270.0,1961.5774,11.787487976924046,3.587487976924047,0.0
2271.0,1961.5774,11.79231703471875,3.592317034718751,0.0
2272.0,1961.5774,11.797072924971111,3.597072924971111,0.0
2273.0,1961.5774,11.801756756280254,3.601756756280254,0.0
2274.0,1961.5774,11.806369620448349,3.606369620448349,0.0
2275.0,1961.5774,11.810912592735109,3.6109125927351093,0.0
2276.0,1961.5774,11.815386732108433,3.615386732108434,0.0
2277.0,1961.5774,11.819793081491252,3.6197930814912533,0.0
2278.0,1961.5774,11.824132668004635,3.6241326680046364,0.0
2279.0,1961.5774,11.82840650320721,3.6284065032072106,0.0
2280.0,1961.5774,11.832615583330957,3.6326155833309577,0.0
2281.0,1961.5774,11.836760889513435,3.636760889513436,0.0
2282.0,1961.5774,11.840843388026482,3.6408433880264828,0.0
2283.0,1961.5774,11.844864030501451,3.644864030501453,0.0
2284.0,1961.5774,11.848823754151045,3.648823754151045,0.0
2285.0,1961.5774,11.852723481987763,3.6527234819877643,0.0
2286.0,1961.5774,11.856564123039078,3.656564123039079,0.0
2287.0,1961.5774,11.860346572559312,3.660346572559313,0.0
2288.0,1961.5774,11.864071712238331,3.6640717122383313,0.0
2289.0,1961.5774,11.86774041040706,3.6677404104070614,0.0
2290.0,1961.5774,11.8713535222399,3.671353522239902,0.0
2291.0,1961.5774,11.874911889954062,3.6749118899540627,0.0
2292.0,1961.5774,11.878416343005888,3.678416343005888,0.0
2293.0,1961.5774,11.8818676982842,3.6818676982842007,0.0
2294.0,1961.5774,11.88526676030072,3.6852667603007205,0.0
2295.0,1961.5774,11.888614321377595,3.6886143213775964,0.0
2296.0,1961.5774,11.891911161832095,3.6919111618320954,0.0
2297.0,1961.5774,11.895158050158495,3.6951580501584957,0.0
2298.0,1961.5774,11.898355743207222,3.6983557432072236,0.0
2299.0,1961.5774,11.901504986361273,3.7015049863612735,0.0
2300.0,1961.5774,11.904606513709957,3.704606513709959,0.0
2010.0,278.05158,8.20802878443064,0.008028784430641008,1.0
2011.0,278.05158,8.20919870757563,0.009198707575631297,1.0
2012.0,278.05158,8.210398548733576,0.010398548733576277,1.0
2013.0,278.05158,8.21163452563155,0.011634525631552393,1.0
2014.0,278.05158,8.212908190637135,0.012908190637134933,1.0
2015.0,278.05158,8.21422197441536,0.014221974415360161,1.0
2016.0,278.05158,8.215578090924218,0.01557809092421834,1.0
2017.0,278.05158,8.21697847766779,0.01697847766779079,1.0
2018.0,278.05158,8.218424811521308,0.018424811521309113,1.0
2019.0,278.05158,8.219920582498258,0.019920582498258975,1.0
2020.0,278.05158,8.221471708217981,0.021471708217982326,1.0
2021.0,278.05158,8.223085456154072,0.0230854561540735,1.0
2022.0,278.05158,8.22476122657598,0.02476122657598148,1.0
2023.0,278.05158,8.226493925082405,0.026493925082406,1.0
2024.0,278.05158,8.228282854944792,0.028282854944793788,1.0
2025.0,278.05158,8.2301274211426,0.030127421142599944,1.0
2026.0,278.05158,8.232027072579832,0.032027072579833275,1.0
2027.0,278.05158,8.233981234510441,0.03398123451044186,1.0
2028.0,278.05158,8.235989229381495,0.03598922938149577,1.0
2029.0,278.05158,8.238050309421169,0.038050309421170075,1.0
2030.0,278.05158,8.24017116073297,0.04017116073297053,1.0
2031.0,278.05158,8.242365830903683,0.042365830903683094,1.0
2032.0,278.05158,8.244637330920293,0.044637330920293955,1.0
2033.0,278.05158,8.24698179851241,0.046981798512410716,1.0
2034.0,278.05158,8.24939930192889,0.04939930192888934,1.0
2035.0,278.05158,8.251889663536026,0.05188966353602738,1.0
2036.0,278.05158,8.25445248827033,0.054452488270329995,1.0
2037.0,278.05158,8.257087207660172,0.05708720766017348,1.0
2038.0,278.05158,8.259793027180473,0.059793027180473884,1.0
2039.0,278.05158,8.262568879738344,0.06256887973834549,1.0
2040.0,278.05158,8.26541190495443,0.06541190495443117,1.0
2041.0,278.05158,8.268317508333908,0.06831750833390948,1.0
2042.0,278.05158,8.271283804025819,0.07128380402581995,1.0
2043.0,278.05158,8.274310451358762,0.07431045135876208,1.0
2044.0,278.05158,8.277396074338174,0.07739607433817478,1.0
2045.0,278.05158,8.280539663999717,0.08053966399971758,1.0
2046.0,278.05158,8.28374049187851,0.08374049187850974,1.0
2047.0,278.05158,8.286998030607622,0.08699803060762322,1.0
2048.0,278.05158,8.29031191014387,0.09031191014387135,1.0
2049.0,278.05158,8.29368179514169,0.09368179514169149,1.0
2050.0,278.05158,8.297101845033483,0.09710184503348404,1.0
2051.0,278.05158,8.300560785805704,0.10056078580570398,1.0
2052.0,278.05158,8.304053402263193,0.1040534022631933,1.0
2053.0,278.05158,8.307579057137993,0.1075790571379934,1.0
2054.0,278.05158,8.311135518454083,0.11113551845408441,1.0
2055.0,278.05158,8.314720585629022,0.11472058562902253,1.0
2056.0,278.05158,8.31833244051343,0.11833244051343128,1.0
2057.0,278.05158,8.321969584384439,0.1219695843844399,1.0
2058.0,278.05158,8.325630792863462,0.12563079286346354,1.0
2059.0,278.05158,8.329315114183714,0.1293151141837141,1.0
2060.0,278.05158,8.333020407605172,0.13302040760517297,1.0
2061.0,278.05158,8.336743234883881,0.1367432348838825,1.0
2062.0,278.05158,8.340481008900793,0.14048100890079335,1.0
2063.0,278.05158,8.344231556523507,0.1442315565235086,1.0
2064.0,278.05158,8.347992394758,0.1479923947580009,1.0
2065.0,278.05158,8.351760994837424,0.15176099483742514,1.0
2066.0,278.05158,8.3555348774611,0.1555348774611005,1.0
2067.0,278.05158,8.359311981984417,0.15931198198441718,1.0
2068.0,278.05158,8.363090604802835,0.1630906048028351,1.0
2069.0,278.05158,8.366869359033094,0.1668693590330952,1.0
2070.0,278.05158,8.370646313471987,0.1706463134719877,1.0
2071.0,278.05158,8.374418840358775,0.17441884035877575,1.0
2072.0,278.05158,8.378185794171522,0.17818579417152158,1.0
2073.0,278.05158,8.381947114865891,0.18194711486589246,1.0
2074.0,278.05158,8.385702389852772,0.18570238985277288,1.0
2075.0,278.05158,8.389451242855003,0.1894512428550036,1.0
2076.0,278.05158,8.393193053114775,0.19319305311477625,1.0
2077.0,278.05158,8.396927067219098,0.1969270672190978,1.0
2078.0,278.05158,8.400652795291535,0.2006527952915357,1.0
2079.0,278.05158,8.404369973544693,0.20436997354469424,1.0
2080.0,278.05158,8.40808291673341,0.208082916733411,1.0
2081.0,278.05158,8.411800473025329,0.21180047302532903,1.0
2082.0,278.05158,8.415526649615854,0.21552664961585435,1.0
2083.0,278.05158,8.419261170439857,0.21926117043985657,1.0
2084.0,278.05158,8.423004313433191,0.22300431343319208,1.0
2085.0,278.05158,8.4267563096539,0.22675630965390128,1.0
2086.0,278.05158,8.430517348840963,0.2305173488409634,1.0
2087.0,278.05158,8.434287301252462,0.23428730125246394,1.0
2088.0,278.05158,8.438065831112274,0.23806583111227508,1.0
2089.0,278.05158,8.441852813307543,0.24185281330754366,1.0
2090.0,278.05158,8.445644128499852,0.2456441284998536,1.0
2091.0,278.05158,8.44943168000743,0.24943168000743157,1.0
2092.0,278.05158,8.453211869098228,0.25321186909822807,1.0
2093.0,278.05158,8.45698445241492,0.25698445241492157,1.0
2094.0,278.05158,8.460748214287422,0.2607482142874228,1.0
2095.0,278.05158,8.464502008373977,0.26450200837397697,1.0
2096.0,278.05158,8.468244789095582,0.26824478909558336,1.0
2097.0,278.05158,8.471975610109286,0.2719756101092866,1.0
2098.0,278.05158,8.47569332510763,0.2756933251076308,1.0
2099.0,278.05158,8.479396692181757,0.2793966921817576,1.0
2100.0,278.05158,8.4830814671487,0.2830814671487007,1.0
2101.0,278.05158,8.486740404434325,0.28674040443432647,1.0
2102.0,278.05158,8.490370592245927,0.2903705922459276,1.0
2103.0,278.05158,8.493972113696746,0.29397211369674686,1.0
2104.0,278.05158,8.497543872943766,0.29754387294376583,1.0
2105.0,278.05158,8.501084814505223,0.3010848145052239,1.0
2106.0,278.05158,8.504593942043023,0.30459394204302354,1.0
2107.0,278.05158,8.508070354315098,0.30807035431509894,1.0
2108.0,278.05158,8.511513243734566,0.3115132437345671,1.0
2109.0,278.05158,8.514921597253739,0.31492159725374036,1.0
2110.0,278.05158,8.518294297416562,0.31829429741656246,1.0
2111.0,278.05158,8.52163055012237,0.3216305501223721,1.0
2112.0,278.05158,8.524929861302336,0.3249298613023362,1.0
2113.0,278.05158,8.528191992615936,0.3281919926159372,1.0
2114.0,278.05158,8.531416960000543,0.3314169600005442,1.0
2115.0,278.05158,8.534604864970232,0.33460486497023295,1.0
2116.0,278.05158,8.537755749319167,0.3377557493191688,1.0
2117.0,278.05158,8.540869622693121,0.34086962269312077,1.0
2118.0,278.05158,8.543946504288678,0.34394650428867957,1.0
2119.0,278.05158,8.546986429496426,0.34698642949642683,1.0
2120.0,278.05158,8.549989154867692,0.3499891548676931,1.0
2121.0,278.05158,8.552954263672728,0.3529542636727281,1.0
2122.0,278.05158,8.55588160101102,0.35588160101102007,1.0
2123.0,278.05158,8.558771263541155,0.3587712635411561,1.0
2124.0,278.05158,8.561623555426895,0.36162355542689617,1.0
2125.0,278.05158,8.564438987132549,0.36443898713254924,1.0
2126.0,278.05158,8.567218102115389,0.3672181021153894,1.0
2127.0,278.05158,8.569961341053034,0.369961341053035,1.0
2128.0,278.05158,8.572669068612838,0.3726690686128375,1.0
2129.0,278.05158,8.57534162260355,0.3753416226035521,1.0
2130.0,278.05158,8.5779793255338,0.3779793255338013,1.0
2131.0,278.05158,8.580582191025712,0.3805821910257134,1.0
2132.0,278.05158,8.583150026919263,0.3831500269192632,1.0
2133.0,278.05158,8.585682879602304,0.3856828796023047,1.0
2134.0,278.05158,8.588181027971967,0.38818102797196674,1.0
2135.0,278.05158,8.590644941123905,0.39064494112390663,1.0
2136.0,278.05158,8.593075281773544,0.3930752817735444,1.0
2137.0,278.05158,8.595472738958794,0.3954727389587937,1.0
2138.0,278.05158,8.597837880732145,0.3978378807321453,1.0
2139.0,278.05158,8.600171188478628,0.400171188478628,1.0
2140.0,278.05158,8.602473092168346,0.40247309216834576,1.0
2141.0,278.05158,8.604743993438522,0.40474399343852235,1.0
2142.0,278.05158,8.606983977053089,0.4069839770530902,1.0
2143.0,278.05158,8.609192900552285,0.4091929005522858,1.0
2144.0,278.05158,8.611370861695432,0.41137086169543297,1.0
2145.0,278.05158,8.613518171063683,0.413518171063684,1.0
2146.0,278.05158,8.615635335259688,0.41563533525968877,1.0
2147.0,278.05158,8.617723043270905,0.4177230432709056,1.0
2148.0,278.05158,8.619782010978922,0.41978201097892215,1.0
2149.0,278.05158,8.621812828024696,0.42181282802469605,1.0
2150.0,278.05158,8.623815976690988,0.4238159766909885,1.0
2151.0,278.05158,8.62579188880173,0.42579188880173113,1.0
2152.0,278.05158,8.627740970244128,0.42774097024412916,1.0
2153.0,278.05158,8.629663321604067,0.4296633216040666,1.0
2154.0,278.05158,8.631558802428247,0.4315588024282474,1.0
2155.0,278.05158,8.633427493058122,0.43342749305812245,1.0
2156.0,278.05158,8.635269698557241,0.4352696985572418,1.0
2157.0,278.05158,8.637085910882131,0.43708591088213206,1.0
2158.0,278.05158,8.638876801686948,0.43887680168694826,1.0
2159.0,278.05158,8.640643065418963,0.4406430654189642,1.0
2160.0,278.05158,8.642385265761101,0.4423852657611011,1.0
2161.0,278.05158,8.644103853613204,0.44410385361320565,1.0
2162.0,278.05158,8.645799224073611,0.4457992240736116,1.0
2163.0,278.05158,8.64747172940583,0.44747172940582963,1.0
2164.0,278.05158,8.649121399929983,0.44912139992998373,1.0
2165.0,278.05158,8.650748027931044,0.45074802793104457,1.0
