"x1","x2","x3","x4","x5"
240.89546742013223,11676.229922736991,64480.122648680226,23223.433197874492,3028.57770796633
203.4045894733182,9856.706701130903,50665.56729239852,16895.588172239557,2135.1295836705167
120.48632812987834,5835.792652445461,24786.133271448623,6831.725763637334,774.8306280318003
72.6424303946661,3531.5810032690024,29629.917727016087,16724.419895521132,2429.090726321348
40.890780272947005,1983.7546499615066,12634.690631999492,5684.979774228679,788.2386951559561
21.24582945984127,1029.250817590749,4490.5120784370465,1360.0748627046119,162.40258817535593
